257865075933728771	413586409	positive
262380235985657856	40098249	neutral
263740861031010304	16380085	neutral
264226988879933440	26639468	positive
254600864868749313	59459031	positive
264161130585399297	163101429	negative
263953741877764096	341470410	neutral
204001339599106048	160648260	neutral
257332145687785472	328656254	neutral
263976883354480640	497155084	neutral
256395784038277120	163198967	neutral
261769579544584192	20096243	positive
264167430564237312	17781471	negative
262627821908815872	28844188	negative
258625516481953792	134881721	positive
255848522581164033	363795716	neutral
264105390818619394	812898906	positive
241225651074527232	39010302	neutral
256018140318822400	580515576	negative
263362769011748864	27020138	positive
263706155778441216	27556859	neutral
223045564571459584	305277813	positive
263961750142062592	441531846	neutral
263704789186117635	38615758	positive
262778055402090496	22513829	neutral
260949777687117824	32704887	neutral
264060311764619264	851106050	neutral
264202743877615616	21069858	neutral
262834360129036288	800315304	neutral
263098506644955136	141049123	neutral
228956189000597505	501134907	positive
264203931645775873	27777925	neutral
260920467324555265	361434318	neutral
264127995424423936	62680567	neutral
263398004801798146	245624274	neutral
263953846492094464	463441798	neutral
252650346873245696	275414774	neutral
262497514995978241	14989779	neutral
256787832453079043	199690203	neutral
264067944458371072	28896087	neutral
263918513083781122	389925947	negative
262954361427222531	724506216	negative
263664302882443264	377060725	positive
264074076706983937	337308259	negative
263795814470664192	521532492	positive
260851260956221440	242895807	positive
263646437458452480	155762352	positive
264187997887541250	131042222	negative
264174898807717888	463661547	negative
264245625682554880	58297064	positive
263186967615905792	610467658	neutral
256416307182985217	47208627	neutral
262953053659996161	36210889	neutral
263701469289644032	129412273	neutral
225956951136292864	465974864	neutral
256340930414645248	124869414	positive
264139268249763840	17436164	neutral
264230079494770688	297382357	negative
264155231804346368	535941624	neutral
264063574035533824	494035942	positive
263640783863816192	214139359	negative
259535556055269376	28207562	neutral
261545687106322432	25181326	positive
263453340925583362	59055457	neutral
264152762026184704	287288414	neutral
263760959779241984	20727102	positive
261624197380460544	281520735	neutral
257315024354279424	28660297	positive
263773432750157824	268893346	neutral
264169849067028480	372547953	negative
263718726627627009	263579038	positive
264195024135286785	57000820	positive
263331726942691329	70257698	positive
264243566207975424	14931166	positive
264188304747003904	200276624	positive
241625219050123264	41202626	neutral
261563757212360706	67845619	neutral
256408189157916672	62631820	negative
264221978607636480	59342982	neutral
264218982926655488	51887927	positive
263803981384515584	243903348	negative
264247456424935424	429312292	neutral
225311712008617986	182784794	negative
244715076228096001	40362193	positive
264107216578174976	27952164	neutral
264214318327947265	57722479	neutral
258349170107224065	832164745	negative
240753714661584896	329047546	neutral
264182339536564227	120627815	neutral
242989716893478913	175060800	negative
264113005078405120	19816683	neutral
264208558336389121	112878558	positive
246776355558129664	98698262	positive
261540587801563136	35143403	negative
264214825096314880	95521694	positive
243725520724967424	119035535	neutral
259724822978904064	624790220	neutral
263610234029879297	38781991	positive
262582875520643072	195836839	negative
263820165685321729	449401860	negative
229228895621242880	116079056	neutral
261455260277678082	568399773	neutral
212393879876534274	175959942	positive
248975354910371840	29583575	negative
264096361081884672	510441175	positive
261430691764506624	274713038	positive
263171128149815296	11096152	neutral
264252471612932097	393771920	neutral
263947715766005760	122432507	neutral
248955920997023744	16741035	neutral
261279987494166528	340742345	negative
264145074210889728	440921948	positive
263973153271865344	467855280	neutral
263651843727585280	197837325	positive
264071379333287936	407070993	neutral
264039839274528769	29458389	positive
261186156023144448	515983227	negative
255746035350130689	567009037	neutral
263504385475231744	146202708	positive
264041945029033987	40975097	negative
263014553376419841	191802096	neutral
167262194898182145	321930538	positive
261556214624837632	367926720	neutral
254805712297943041	321128818	positive
262484216678334464	222378487	neutral
264047678986518528	427501529	positive
264200538864906240	234274491	neutral
263813152771276801	19077044	negative
261131735209758720	274764708	negative
255696814286729216	159068839	neutral
263212085226385408	382033254	positive
264143133313495040	84660127	negative
256609527783358464	101616998	neutral
264213155645890561	35667504	neutral
263622137858912257	137663720	neutral
254268201641312256	559416098	neutral
262052696159309825	709958120	neutral
261566453730398208	278680615	neutral
264110605730988032	114586489	positive
264181656154435585	344213233	positive
259825309275283456	173908484	positive
264256081998516224	20747392	positive
259037171091132416	17114749	neutral
259720938365542400	15825389	positive
263401784637272064	748026608	neutral
260624498787762176	335630017	neutral
264175859634679810	896479644	positive
264178691364495360	30348942	positive
251751315477258241	444713321	positive
264045439119134721	51291182	positive
263968608470843393	145415756	positive
261731552520724480	226681200	positive
264164039842742273	766415527	neutral
263459950930567169	37758687	neutral
226499790366720000	256743609	neutral
260867954479083521	546244454	positive
262815040963493888	17697584	neutral
264184542305345537	39872392	positive
258662254441009155	18751577	negative
252136824963739648	285343906	neutral
262905551233613824	141049123	neutral
263507092227383296	277852448	negative
263995720112160768	210045549	neutral
263893912748425216	25003901	neutral
264165424617365504	17918823	neutral
250063565451579393	336182456	negative
254355714397597697	14198175	positive
264200988636880896	366888586	neutral
264082861076914176	212186578	neutral
264249464389238784	248771260	positive
259010331379118081	151152680	positive
260133688979898369	28208952	negative
264034436419555328	487277064	positive
263759101669023744	657323	neutral
263432103436365825	434476354	positive
263194127913607168	861687991	neutral
232867712064442368	43351694	positive
251703255044857856	88483087	negative
247347708900286465	71960817	positive
244634790576414720	354242541	positive
259528581938544640	230863863	negative
262268094586703872	31475321	positive
262052118314237952	79601816	neutral
255983114126520320	251827150	neutral
263402254655164416	454155239	neutral
264094708320595968	275088542	positive
262585396666458113	414465617	neutral
264180809886478336	292839266	negative
241095680922353664	91965564	positive
262110858660941824	598554482	neutral
264032758681178112	35182772	negative
263615010402627584	447445258	negative
249906355815714818	38519489	positive
263807158368477185	37302488	positive
262352609665482752	25345724	neutral
263995474636312576	523445120	negative
255514090754146305	27146510	neutral
263164621064650752	526856921	negative
264117031207571456	210721816	neutral
261270806305312768	634861083	neutral
261452323686072322	476857926	negative
261536737497583616	62984265	neutral
264207505335394305	18751073	positive
263916267776389120	428514641	positive
264191178113708034	221056106	neutral
259484418043953152	339989532	positive
257055717360553984	134157989	neutral
251910520242843649	177271043	neutral
264180595557539841	115766642	negative
234318200240754688	71817244	neutral
263938554051305472	630234972	neutral
260207838461296640	574911622	positive
262879848740057088	284993124	neutral
249903873509191680	318958263	negative
264223454641913856	814319108	positive
264078591355138048	51123012	positive
212634444958404608	81697128	positive
264074031135875073	275776970	neutral
263889136757379072	19921353	positive
256411078899159040	241049629	negative
264034176049741824	20868413	neutral
244531843028901888	533185090	neutral
260510516986904576	26349233	positive
264225872226181120	140610932	neutral
264184818630262784	47460879	neutral
262149399956844545	21955271	negative
259499296523689984	51063172	neutral
264029478580260864	315555817	positive
263261807177789440	529435028	neutral
263698581440040960	19987409	neutral
264227710480564224	164134582	negative
262607686540095488	20092607	neutral
245558175561048064	580264175	positive
259586844138815489	99966995	neutral
264241159486976000	521025993	neutral
264203349757394945	141832160	positive
263238987597107201	98050374	neutral
260104370232889345	36375662	neutral
262975765036011520	10959452	neutral
264206000930816000	385766013	positive
264110168906813440	403512199	negative
263897283618287617	452667901	negative
255886946117758977	131767662	neutral
264166045626015744	419982827	neutral
264088819266101249	229513079	positive
264211285619662848	611533678	positive
250596219481620480	318668071	neutral
259815597368553474	107155690	neutral
257971515776176129	600221890	neutral
256901565561057281	48053746	positive
261820977669890049	144301368	negative
263475218968883200	542605095	neutral
259200444516159488	36071917	neutral
263328636923441152	141049123	neutral
264169560050106368	21712997	negative
260627126741512192	161903472	neutral
263033339252981760	301721146	neutral
264125293843853312	613538581	positive
264160982186733569	15099910	positive
217031985107963904	603625724	positive
263252405561487360	789477764	positive
255732290246815744	315400337	positive
229689555350089729	162492172	positive
261130606967152640	14849504	neutral
264070267867906050	298436056	neutral
256769689361997824	193005562	neutral
264216696213090306	263862602	neutral
264142833626279937	342369266	neutral
255622566180421632	177039813	negative
256605494481936386	179199663	neutral
263771608206950400	105319506	neutral
263953657983291392	105243350	negative
263610308587827201	486976879	positive
264048475182882816	45227376	negative
264117710437351424	371164203	positive
256978417193467904	353749690	neutral
261899405249110017	33438978	positive
259655676547182592	57935129	neutral
261971302288601088	468071218	positive
254286383747846145	9234172	negative
251749732202979328	565910644	positive
251230219342602240	106422218	neutral
261945756418707456	66972062	positive
263784526701031425	297782292	neutral
263068416548675585	77898694	positive
263800990535405568	239239553	neutral
216933796736536577	473804158	positive
263588176621342720	20668288	neutral
263836633751769090	303738017	positive
245212773708070914	122547094	negative
216948978137305088	156942724	positive
263950048587558912	876576476	neutral
264001323844923392	102801836	positive
262806756244197376	59796215	neutral
240039164383469568	353369202	positive
264060075977625600	284485129	positive
237426623908040704	153293907	positive
261217201871273984	455721191	neutral
264157719248904193	22315968	positive
251891254902788096	786235466	negative
264169249101209600	297691008	neutral
257906246961737728	29951860	negative
264153140004278272	586902543	neutral
256340531733471232	27226611	positive
263917696557670400	40776143	neutral
230822787420393472	182206138	positive
263818614442962944	562543331	negative
264041940939595776	396481990	neutral
226663744950902784	19948562	positive
262637590782570496	35138154	neutral
259860626350944256	26936386	positive
263431525859721216	85355282	neutral
259777713429164032	16038311	positive
264014836009140225	270368047	positive
252247423743819778	116235612	neutral
250471638049628160	420967920	positive
261902296210886656	26060394	positive
264231673250598912	184930007	neutral
261132276136566785	93946096	negative
264058381835333632	93834352	neutral
247438220864929793	247586776	neutral
264176090082336768	62098421	positive
263367932086743040	53272267	neutral
257303224950870016	27293230	neutral
262986191681499139	202133848	positive
223503248856854531	69932619	positive
264155237122715648	586306373	positive
258589252147892224	111666189	negative
262623972447887361	17839223	positive
250284668753170432	100928046	positive
264241234980270080	278292697	negative
263947164919668736	22902704	negative
258916067785723904	207516037	positive
251418644909813760	191608418	neutral
218226535063228416	618706287	neutral
262347177588830208	47546320	negative
247724605018619904	595294755	neutral
264186988297601025	29641711	positive
263880209680461824	880880197	neutral
263772435516641280	94005676	positive
215189748623486976	242136621	neutral
260123979417784321	155725697	neutral
263675391573622784	37303088	positive
248568179272589313	514921404	positive
264158696702099456	38787844	positive
263554895351787520	474212961	neutral
195137821449789440	17050737	neutral
263887867854602240	281868875	negative
263833277834592256	744416208	neutral
264169584368685061	17015168	neutral
264243158374821888	330781770	negative
263797559582142464	488743489	neutral
262654963572944896	153232385	positive
263421253887606785	501275820	positive
263724703930261505	99538498	negative
264171007391195136	346219253	positive
264221982361546752	89385794	neutral
255888103863091201	92147749	positive
264037153934282752	325583692	positive
261355878995881985	760682095	neutral
262283155715801088	351648500	positive
264168268313526274	80112523	positive
264083279056080897	333141377	neutral
263273842024267776	498931262	neutral
262137749090496514	711169386	positive
261563103093870592	73524592	neutral
264260233113767936	838709322	neutral
256539059999109121	347219338	negative
264216935133220864	156021769	negative
248330883029942272	505810691	negative
251157814544826368	125246411	positive
263089660849434624	241796983	neutral
262895822134472705	37628326	neutral
263080308113539072	142136889	neutral
240386126517510144	71817244	negative
263974646003683328	514165478	neutral
264236943334834176	131379676	negative
255449819731070977	423702823	neutral
250730460622229504	137771059	neutral
259275470456102912	342152369	neutral
263504130205696000	528515216	neutral
256209828396011520	806948995	neutral
262634582824865792	347249167	negative
264032579815088128	387739207	neutral
254105525715877888	631709230	negative
264084843753775104	18610022	neutral
264240197498191872	39020403	neutral
263719007146872832	665713	neutral
263968930027143168	163371471	positive
260101664638398464	19006955	positive
263839796097605632	601817433	positive
264162655835680768	256806620	neutral
263960415938170880	353599161	neutral
255627797626761217	265984902	positive
260180252398084096	871141279	neutral
264136885943812097	123837782	positive
262057335088898048	243453113	positive
263827883674464256	170371596	neutral
216938082681896961	523067815	positive
262686438364151808	184451525	positive
264077722937094146	337359206	neutral
249026445165355009	568796760	positive
263785245046865920	283210673	neutral
263825795636686849	709707654	positive
261460723564167168	536715611	positive
262904490569637888	65009616	neutral
263891381930573824	465417608	negative
260485840709492736	578444424	positive
254209204561268738	267635540	negative
262276966672125952	239089187	positive
264171251361275904	90459033	positive
255758962312486912	240012771	neutral
263771834867122176	278923328	positive
255833579299414016	78154978	negative
259922758098636800	21282163	neutral
258219227574579200	100350066	neutral
260916475328593920	447743653	negative
254050969510359040	58720562	neutral
264187763136540672	32697466	positive
263031195783282688	46721653	positive
263353475700760578	287957501	negative
263039001630494721	15767107	neutral
247435193672159233	23538080	positive
260613420578140160	83752769	neutral
255982754687229952	378343487	negative
264127956929093633	123138210	neutral
258377020742967297	464877119	positive
263477308021694465	488003846	negative
264255478245249025	322896673	neutral
263851615147134976	465402252	negative
263454418886873088	24053331	neutral
264245091298865152	633181003	negative
263990404020592641	151218587	positive
264257335659200512	246045811	neutral
264242704769241088	437790282	positive
264256276199010304	562408949	neutral
264216473063550976	152401332	neutral
256094996338458625	85844674	positive
264191631325020160	318690621	positive
264034398062653440	65167228	positive
264175683566186496	314514138	positive
228831430640295938	109586488	neutral
263831999159099393	55293912	neutral
259028455134478337	104643357	neutral
263721486219608064	73631536	positive
224565817088552962	27304045	positive
263119072504459264	37269366	negative
256424909331394560	436118252	positive
259388696376246272	297911979	neutral
263764977544986626	214591882	neutral
250020093755535360	39773566	negative
264113222842462209	357433185	positive
264227821331808256	77080526	neutral
263695206195539969	471475880	negative
262552841409949699	305375129	neutral
228113092670791681	636149049	neutral
263527525819502592	230687653	negative
261128378462117889	306706460	positive
264242742408921088	445198479	negative
264206722644709376	267682301	neutral
260225895065849856	739428984	positive
264236277229056000	315269468	negative
264004841834156032	55784041	neutral
264245177672163328	109604790	neutral
264109442705010688	32959639	positive
264115525548916737	24069474	positive
264088308211126272	114313343	negative
264127697196822528	114255419	positive
264120116969627648	381103532	positive
262033677393985536	201962848	neutral
263618910765600768	789477764	positive
263994648844988417	65887235	neutral
263756680876150785	18687459	neutral
258300934046769153	26917732	neutral
263136967926112256	564824751	neutral
263194427982499840	33180741	neutral
212658260833079296	568645036	negative
260033791786090496	21447015	positive
263986055190036480	16916254	positive
264207942876807168	296959571	positive
261455653288161281	216482426	neutral
263917444249309185	203415322	neutral
264088630358863872	47249150	positive
262155234435018752	154678717	positive
264154826269671424	607858464	positive
264227933789495296	59298245	neutral
262989844693807106	260405768	neutral
251750998496903168	61838875	negative
263835851895758848	6627092	positive
258858401755430912	18110747	neutral
263976686817779712	546901806	positive
264038368952864768	424592590	positive
264019492508663808	755346426	positive
264246162444402688	798029714	positive
240178667345551361	766396015	neutral
256658815448145920	60995021	positive
264203842185490432	18013382	negative
251397216802066432	168890220	neutral
251789469034881025	292705681	negative
264248214012694528	162187706	positive
264171912903675904	265372812	positive
263940744413335554	915455400	positive
254623523652399104	734672306	positive
261898742863630337	492070009	neutral
263564797063348224	378016265	positive
216909372549365761	89382923	positive
264133339185823745	317126349	negative
262987035558682624	16454878	neutral
258584734504984576	69865859	neutral
257853886499536897	449174706	neutral
264157563690561536	59481866	neutral
264084248057765888	276217600	neutral
264094158912892928	28998607	neutral
264081987516633089	231651039	neutral
245205778473041920	365599219	negative
261279504268419072	39854115	neutral
221444699322458115	26037831	neutral
264248314780852224	128120937	neutral
264083595445039104	43291852	neutral
255623063876538368	113097883	neutral
254047889716813824	18855876	positive
263989968802820096	166268318	positive
264106850641911808	20204298	positive
255684102886400000	20476232	neutral
261497303712559104	264192692	positive
247411290119733249	23266086	neutral
260785693582848001	237367920	neutral
261716497578205185	284972004	positive
263734506308108288	86638801	neutral
264059754161266689	43335224	negative
255774409573412864	708340435	negative
212599863785963522	251388134	positive
214034282228875264	548752258	negative
264162727788953600	825385008	neutral
263923421367377920	219444423	neutral
261626632647872513	233809950	neutral
264128396861272064	328234786	negative
260544083234287616	18966061	positive
264259680203857920	599509100	neutral
261958134501892096	46254795	neutral
249198198890057728	27121235	positive
263128048264704000	158419467	negative
245610755406303232	61560669	positive
250156149276545024	139370821	neutral
264208680751353856	335456895	negative
200178376756051969	335369972	neutral
262581016470888448	456567585	positive
261981045455474688	62342496	positive
264240190212669440	47670270	positive
256930249579843584	414213514	negative
262076288276234240	108200716	positive
264242247283920896	117835045	positive
264178938278998017	537876247	neutral
262375897028493313	91965564	neutral
261483682265694208	408985438	neutral
264153857280593920	919269210	positive
263223498812567552	190296578	neutral
264151042093113345	23644684	positive
262653132797009920	106972608	positive
263811798304710656	212891310	neutral
264201358041829376	344187615	neutral
264017084017688576	169484369	neutral
264089754574921729	604674217	neutral
263812096943345664	224499062	neutral
261584783258308608	183981748	neutral
259451451271680001	579245862	neutral
243625104515424256	20059090	neutral
251821718425985024	32392080	positive
264251427176722433	29014549	negative
262284480025337856	286365986	positive
263951397664460800	851968027	neutral
259943688606720000	561445486	positive
262888485776683009	19888754	neutral
264090871329337344	107426842	positive
236441922032521218	542969778	neutral
264184897537732608	292684772	neutral
263865406131933185	70525634	negative
264185296424402944	152788800	positive
221594970858061824	56607837	positive
264181115156316161	422814730	neutral
263492516958048256	458885616	positive
262674395456229376	32629878	neutral
264093407897583616	158179484	neutral
264260162750119936	888371646	neutral
261865134509666304	873262134	neutral
264131501376040961	45292221	neutral
264247198009663488	268797849	negative
263633625457762304	51003218	positive
247051234316546048	84352303	positive
263357618570006529	19992655	neutral
264078531166863361	540244506	positive
217093187293036545	32750427	negative
262608016908627968	299679052	neutral
263323406454382592	588632899	positive
262469786653569024	15302717	neutral
263966422387011585	272805422	neutral
264164775070691328	310302359	positive
261406565020610560	26809005	neutral
262288011763523584	165256525	negative
255797482368425985	39129998	positive
261065087354294272	207958263	positive
250352176910704640	23378304	positive
261316577604018176	38212296	positive
245527074658476032	255409192	neutral
263895898654904320	22544408	negative
263245122358091778	471121517	neutral
217426068364201984	350451819	neutral
264198017949777920	50488511	positive
262821087069499392	31645282	positive
264097575395794944	832804410	neutral
263997282653962240	269859431	neutral
262387435927912448	14244954	neutral
262660689175384066	58219962	neutral
264204267370450944	85754317	positive
263763678283849729	205888620	neutral
263797562727866368	555347695	positive
264246018147766272	77629001	neutral
263803925294088192	26340979	positive
263332246491111424	103968262	neutral
262959233962749953	725029934	neutral
264082956505735169	276142727	neutral
264222621963526145	352866258	negative
261530958249996288	91444410	negative
263499864753725440	386336377	positive
247063122295275520	562796703	positive
260172485285261312	403356939	positive
264198765085356032	28707033	neutral
259080015503835136	380276982	positive
262390296397107200	92839171	negative
261263062244417536	306676025	neutral
260506091824226305	543780273	neutral
262244169462984704	30253304	neutral
255551862856617984	289777042	positive
262862269652815874	169184705	positive
215573277056315392	96820126	negative
258428452489818112	55604819	negative
259808716482830336	249853609	positive
253584132129583105	294854943	neutral
261212396067098624	22718551	neutral
264076899892985857	449847388	neutral
264005622012456961	24967724	neutral
252148660505305089	524023176	neutral
262532496099512320	263038684	positive
261573797356920833	44736315	neutral
262319079690473472	76035417	positive
233588252790112256	18048964	neutral
263952711773454336	39723301	neutral
263308041313718272	59086597	neutral
261487454454964225	165578840	positive
264204096444198912	25332812	positive
260079552624226305	31115170	positive
263840764285575168	16365686	positive
250245868970717184	19219883	positive
249368719225139200	94490783	neutral
263348499607851008	310686833	positive
261864089171685376	10932622	positive
261437005261570048	22795009	neutral
264065562160791552	68181626	positive
264063156161220608	23972064	neutral
263467278757163009	240508331	neutral
264090024079929344	62841743	neutral
208083871324061697	219204111	neutral
263137858599153664	21469334	positive
257309741989130241	178634427	negative
228456198553346048	382438237	positive
264172491650514944	14603212	neutral
261264279922147329	30955297	positive
264170716918841344	66137554	neutral
264234983735054337	220484183	positive
263001060451438593	144262194	neutral
262640765249916928	216393367	neutral
248644215775563776	338100781	neutral
262254456400392192	39665825	neutral
262664182414061568	20990974	negative
264209471486713857	64889506	negative
263990056765751296	23974167	neutral
264217253678034944	304206266	negative
262637909067300864	115026377	positive
256538556066062336	746485639	neutral
262708728996982784	822369865	positive
251756790121889792	839191610	neutral
261593174953299969	294909271	neutral
264080095965220865	562839629	neutral
261331545586012161	20788989	negative
263793695260823552	41271196	negative
264048277568237568	30233254	neutral
212398867336019968	438212131	positive
263985418943471616	869996408	negative
263311590533758977	103687151	negative
254626058974932993	219249219	positive
264025696240807936	231536379	neutral
262820642477461504	15485578	negative
261301303018389504	56793481	neutral
264129248648912896	210837317	neutral
263948806553473024	213699650	negative
263922395860058112	611119672	neutral
264216735694069760	619575390	negative
250619706011176960	207958263	neutral
259020997401919488	391927884	positive
244954602452156416	615453097	positive
264003176292814848	474643908	neutral
264260682885763072	15131462	neutral
262517197455372289	372972894	positive
263161842308890625	62169540	negative
263986064010670080	360197101	neutral
255402348640366592	20231956	positive
263602478099070976	18300880	positive
264210601952280577	25727657	positive
264226180327145472	588746420	neutral
263016620165840896	162336197	negative
260787675873824770	19751593	neutral
264021028144046081	819547615	neutral
259402370029604864	820223916	positive
258093634002489344	394856294	positive
256323910449102849	89131836	neutral
264159409800871936	207362810	neutral
165557445551341568	325679625	positive
212391797786288128	26048439	positive
263735530230001664	621009568	neutral
249152043816718336	14746895	neutral
248567735687192576	289929642	positive
262867854775431168	548599797	neutral
264198190054649857	331286871	neutral
264222206807117824	222685832	positive
264259101507342336	304105296	positive
264214955862138881	169706206	positive
255170321894735872	157034526	neutral
258317781378928640	49322284	positive
262797722409656320	73171523	positive
260856177297084416	42755468	positive
262267963665682432	607575397	neutral
264186873709223936	333399199	negative
264239443169398784	374664755	positive
264254236651577344	28657611	positive
263779749636214784	341673590	negative
264118978048299009	525706921	positive
264019130435399682	566893207	positive
234017958379274240	608460361	positive
262858301824458752	471416666	neutral
243909331458854912	528120253	neutral
262111068011257856	531945177	positive
264137725484072960	210024810	negative
263985178576297984	483741743	negative
264000336870637568	144494577	neutral
262971264254242816	600221890	neutral
264090195052359680	342803817	positive
260203954317701120	62869114	neutral
262687624198754305	404848689	neutral
261561580184027136	464521689	neutral
262287776991543296	200816274	negative
264139431739551745	161543358	neutral
244435007517622273	369071318	neutral
241666033029623809	247247968	positive
264190673769615360	479796641	neutral
258972193025839104	41540854	neutral
260095699402756096	231973801	neutral
227596482226843649	619152473	neutral
261848398016172033	522182131	neutral
259955476224147456	867899089	positive
259980391656595456	456756712	negative
254997136754765825	188392011	positive
264222330199371777	737552011	positive
264209670925869056	209853013	negative
262911251712188417	33797602	positive
264039229967982593	398225272	negative
243202418588930048	519547391	neutral
264143428986748928	105517544	neutral
256903922340483072	237108854	positive
261558446120382464	400283584	positive
260235945243193344	473530045	neutral
263570249012637696	90929700	neutral
263635746156589056	715337203	neutral
264088379833065472	11644692	neutral
260153292926103552	53420502	positive
247461088101277696	352499479	positive
264203198867320832	319365076	neutral
261567514281127936	38026789	neutral
264236295172272128	116176753	neutral
264235523349045249	50699745	negative
263817280633323520	62886153	positive
264130180921040896	14414619	positive
259777532239417344	34044347	neutral
260511946879688704	15759290	positive
263920096295153667	376764620	negative
263949833709182976	309065406	neutral
238411454137655299	129906416	positive
262646697681895424	286055526	negative
264147754064949248	315410162	positive
262662173132718080	40531830	negative
246684751505801216	20265600	neutral
258670735831216131	317403977	neutral
264084097834553344	380124981	negative
263169865295216642	834658356	neutral
241174229230448640	398460853	positive
264251377138679808	125586861	neutral
251340401997385728	224735594	positive
261338179976695808	343841467	neutral
264237646845452290	31157267	positive
259344109280583680	92786831	neutral
247684596135780352	717199926	positive
264261085815779328	333678878	positive
261326581774041088	444352908	positive
261910414324027392	334304915	neutral
260901887635767296	66786179	positive
264252085573414912	916793023	positive
262360278753243137	334977402	positive
254227487247171584	19399004	positive
263635930928279554	48040475	positive
264188082436321280	190021419	negative
256256854475292672	92151769	neutral
262320094556876800	211393445	positive
263008225354469377	82629804	neutral
259461958074507264	354323495	neutral
258403571333222401	331411982	neutral
237213326411714560	542969778	neutral
264199314983768064	263983114	neutral
264196080764321793	235855923	neutral
264147858708647936	18912831	positive
258849981107171328	538584747	positive
252102544233492480	20420384	positive
241086519987822592	317401345	neutral
258249984342888449	612633656	neutral
241552338849001473	180650559	positive
263163827808505856	81798148	neutral
263304259615981569	51923108	negative
247430939624480768	363310209	positive
264096441549598720	510441175	positive
263794262196502529	135950754	neutral
250881922752974848	27826516	neutral
263374051026821120	44108416	neutral
263765493595373569	543888790	neutral
262243645208551424	321353408	neutral
262017896056750080	32262448	positive
263757171718754304	19423235	negative
260885935644893184	458981162	neutral
264124890725109760	284211948	negative
244564867900665856	796660064	neutral
252790187812335616	174298088	positive
264125369257455616	145277563	positive
264200833707679745	888149516	neutral
257126268347232259	14663319	negative
264247419888365568	541481614	positive
225909010417737728	125936436	positive
250652043944017920	285680794	neutral
264204966971994113	36024291	neutral
264194696430112768	401155107	positive
262292702991880194	15501305	neutral
264202056305344513	380711855	positive
256118824733118464	183162300	positive
